SL,Heat,Virus,Random
6964,49.52340936,2,0.901810479
1083,49.505002,0,0.901862693
9014,49.47859144,2,0.901911698
4372,49.52581032,1,0.901914719
3966,49.63185274,2,0.90194254
5659,49.44937975,1,0.901947804
1887,49.2665066,1,0.902015661
1108,49.29251701,1,0.902024055
2664,49.56222489,2,0.90203797
5698,49.65826331,2,0.902087061
7086,49.61344538,0,0.902102844
5639,49.75830332,1,0.902109868
1928,49.3937575,2,0.902135924
6946,49.75670268,2,0.902136076
4187,49.37815126,0,0.902147802
4611,49.49619848,1,0.902240261
4356,49.6062425,0,0.902268073
5915,49.59183673,1,0.90230561
8349,49.51940776,1,0.902360906
2478,49.59303721,1,0.902426327
4270,49.71868747,0,0.902445751
5276,48.8487395,2,0.902463623
9690,49.51660664,2,0.902530883
7163,49.46858743,1,0.902539844
9934,49.87715086,1,0.902559806
3600,49.6462585,0,0.902613187
3271,49.6142457,1,0.902638685
4713,49.75630252,2,0.902648303
1022,49.41816727,0,0.902676297
8974,49.56302521,1,0.902694559
5393,49.33293317,1,0.902706396
3249,49.87234894,1,0.902721808
5971,49.74029612,1,0.902820545
9052,49.58543417,0,0.902830143
8134,49.34173669,0,0.902993182
2257,49.69347739,1,0.903023001
7788,49.44057623,0,0.903091667
2611,49.48259304,2,0.903114183
3544,49.60104042,0,0.903181222
5720,49.50380152,2,0.903201461
312,49.56622649,0,0.903230534
9373,49.3477391,1,0.903359404
32,49.7394958,1,0.903370801
5339,49.41856743,0,0.903410778
7238,49.80192077,1,0.903430001
7372,49.55662265,1,0.903440642
8512,49.70228091,1,0.903635642
7259,49.6122449,2,0.90366257
5889,49.62905162,0,0.9037068
9207,49.43657463,2,0.903707307
5556,49.70908363,1,0.903767818
69,49.65146058,1,0.90379136
3811,49.5942377,1,0.903827482
561,49.45378151,2,0.903923747
2343,49.45338135,0,0.903938698
2577,49.54221689,0,0.903987731
1682,49.40976391,1,0.904017462
3534,49.41936775,2,0.904061003
5621,49.66706683,1,0.904077529
6386,49.61544618,1,0.904082066
6522,49.63145258,0,0.904165658
4183,49.51820728,2,0.904202768
533,49.28291317,2,0.904213373
9159,49.66546619,2,0.904277294
5812,49.50580232,2,0.904284596
4153,49.68867547,1,0.904332576
2457,49.55862345,2,0.904347681
2801,49.75870348,1,0.90436049
6900,49.61464586,1,0.904423402
7223,49.59303721,0,0.904451496
3730,49.40136054,0,0.904455398
7991,49.49259704,0,0.904546017
5966,49.78831533,1,0.90460379
4687,49.43017207,0,0.904615859
6983,49.59743898,1,0.904656266
2154,49.89995998,2,0.904800494
4726,49.40496198,0,0.904832199
2723,49.46938776,1,0.904886856
6610,49.30692277,0,0.904892375
1976,49.43457383,2,0.9049511
1659,49.53861545,1,0.904958385
7878,49.79551821,0,0.904986714
4882,49.78831533,1,0.905024583
8976,49.43577431,0,0.905059822
9945,49.54221689,1,0.905176169
4650,49.69467787,0,0.905210619
6811,49.50340136,0,0.905239325
9196,49.55462185,2,0.905269119
7790,49.42496999,1,0.905269285
2831,49.67947179,0,0.905292261
8002,49.55342137,1,0.905299359
4399,49.25490196,2,0.905331643
6944,49.52581032,0,0.905395917
1094,49.4969988,1,0.905448227
7719,49.62144858,2,0.90553689
1829,49.64585834,1,0.905608835
5377,49.67587035,2,0.905618113
8234,49.93557423,0,0.90563926
1174,49.5170068,1,0.905684144
3775,49.80872349,1,0.905720797
4902,49.54661865,0,0.905734822
5239,49.43537415,2,0.905769971
3682,49.57863145,1,0.905807448
8741,49.59503802,0,0.905814647
7903,49.57182873,2,0.905959997
3336,49.65146058,1,0.90599109
2638,49.52861144,2,0.905992225
7095,49.45818327,1,0.906038988
6308,49.45458183,1,0.906081331
1357,49.62144858,0,0.906149644
7121,49.40976391,2,0.906184727
846,49.49459784,1,0.906212844
585,49.61384554,0,0.906299213
2452,49.52941176,1,0.906302933
826,49.58303321,1,0.906352884
129,49.6522609,0,0.906366044
8780,49.32853141,1,0.906371147
7828,49.46258503,2,0.906382751
7795,49.74189676,0,0.906521716
4463,49.62304922,0,0.90659366
4754,49.24289716,0,0.906595212
5114,49.86754702,0,0.906622649
5122,49.26690676,0,0.906652756
7974,49.57422969,0,0.90669418
8531,49.45818327,2,0.906706845
295,49.43177271,2,0.906749531
1839,49.58183273,2,0.906771551
7883,49.38255302,1,0.906808924
1208,49.5030012,2,0.906829404
3145,49.34173669,0,0.906854516
2219,49.57222889,1,0.906871303
5276,49.43577431,0,0.906953982
7051,49.53461385,0,0.907003559
1074,49.49539816,0,0.907020485
2602,49.58143257,0,0.907025604
6267,49.62505002,1,0.907040258
4251,49.69507803,1,0.907077154
3669,49.46098439,2,0.907179927
6333,49.57583033,0,0.907250821
1405,49.24689876,0,0.907276383
8375,49.47499,0,0.907338893
4058,49.32533013,2,0.907374058
7161,49.53061224,2,0.90746246
2811,49.46938776,1,0.907509609
4488,49.67146859,2,0.907552746
7966,49.48539416,2,0.907557533
610,49.66426571,2,0.907625608
2211,49.17446979,2,0.907628884
3397,49.67466987,2,0.907734838
5480,49.67947179,2,0.907746506
4405,49.57182873,2,0.907789358
964,49.54381753,1,0.907831757
9870,49.52220888,0,0.907834409
8523,49.29651861,1,0.907862527
2860,49.36134454,0,0.907866071
4111,49.59183673,1,0.907967153
6707,49.58143257,0,0.907984814
8956,49.74229692,1,0.90798885
270,49.67026811,1,0.908002129
5549,49.18447379,0,0.908015247
8121,49.59863946,2,0.90801891
5730,49.45858343,2,0.908033011
5764,49.59583834,1,0.908047008
7119,49.46338535,0,0.90806034
3979,49.70828331,0,0.908091571
3838,49.49939976,2,0.908093711
7093,49.57623049,0,0.908153684
1107,49.51220488,2,0.908161652
4925,49.40296118,2,0.908210531
4119,49.3457383,1,0.908241797
2879,49.47058824,0,0.908294264
6775,49.40016006,2,0.908353472
2076,49.4809924,1,0.908365389
9909,49.76670668,0,0.908387169
5286,49.44697879,2,0.908444991
5971,49.58423369,2,0.908469521
6516,49.40776311,0,0.908476356
1735,49.58863545,0,0.90854115
8645,49.65346138,1,0.908603648
1344,49.48619448,1,0.908614408
4767,49.97519008,0,0.908614864
3517,49.49259704,2,0.908631704
5666,49.51980792,1,0.908644716
5811,49.48659464,1,0.908656635
1661,49.76310524,0,0.90865747
9442,49.68507403,2,0.90871689
3736,49.65866347,2,0.90889645
8313,49.36614646,2,0.908921882
8594,49.46618647,2,0.908974611
5294,49.57783113,2,0.908975559
9042,49.42737095,1,0.908987931
4720,49.45418167,0,0.909028714
9126,49.58823529,2,0.909030089
454,49.78151261,2,0.909033327
9805,49.47499,1,0.909047429
543,49.44017607,0,0.909175542
8692,49.5942377,1,0.909197155
9887,49.44057623,0,0.909208809
1463,49.45138055,2,0.909289693
3918,49.67867147,2,0.909316457
4168,49.57142857,1,0.909317349
8061,49.27370948,2,0.909320726
8823,49.57663065,1,0.909454431
6016,49.65106042,2,0.909582866
9430,49.54221689,2,0.909594751
221,49.42537015,0,0.90962153
9793,49.59223689,1,0.909719026
765,49.25610244,2,0.90972387
319,49.4969988,2,0.909758698
375,49.49259704,0,0.909782653
7195,49.30652261,0,0.90980851
80,49.49619848,2,0.90984573
9567,49.54421769,0,0.909877432
2189,49.45098039,1,0.909917624
743,49.51460584,1,0.909923618
4808,49.62304922,1,0.909962786
9761,49.43897559,2,0.909974901
7983,49.42096839,2,0.91001468
8035,49.42496999,0,0.910042517
7136,49.59343737,2,0.910046308
2315,49.63345338,2,0.910062653
4844,49.57663065,1,0.910084775
9179,49.52821128,1,0.910137134
8852,49.49859944,1,0.9101961
7034,49.71308523,1,0.910210119
2223,49.5942377,2,0.91022138
2519,49.57823129,0,0.910246011
5901,49.58423369,1,0.910272044
9608,49.77791116,2,0.910315696
3096,49.48619448,0,0.910380728
8703,49.56862745,0,0.910448098
2448,49.6442577,0,0.910458155
6057,49.48659464,2,0.910484689
4830,49.50020008,2,0.910510128
7512,49.60384154,2,0.910514943
6031,49.33173269,0,0.910574231
2560,49.70388155,1,0.910588236
4421,49.6062425,0,0.910633729
8467,49.58303321,1,0.910651697
2731,49.49939976,0,0.910661795
1944,49.56022409,1,0.910688052
2497,49.51660664,2,0.910694981
2205,49.57262905,0,0.910697482
1999,49.46178471,2,0.910701786
389,49.51180472,0,0.910811046
7048,49.44017607,0,0.910821474
3975,49.43577431,0,0.910828161
2505,49.6082433,1,0.910885208
7252,49.47779112,2,0.910894993
6854,49.78551421,2,0.910911987
223,49.51380552,2,0.910936743
6566,49.26970788,0,0.910949796
2396,49.66546619,1,0.911101303
6948,49.38415366,0,0.911134246
7985,49.36654662,1,0.911143941
9948,49.52340936,0,0.911176536
2762,49.75230092,0,0.91129116
3524,49.73509404,1,0.911295756
7753,49.64945978,0,0.911354646
4727,49.5190076,2,0.911355287
702,49.58263305,1,0.911418905
9340,49.5010004,1,0.911430001
9322,49.72669068,2,0.91155409
1082,49.78431373,2,0.911558105
310,49.8467387,1,0.911617485
582,49.54861945,2,0.911617741
6353,49.62905162,1,0.911671212
3431,49.48979592,0,0.911693853
1603,49.67346939,1,0.911699038
6603,49.72829132,2,0.911700489
274,49.37695078,1,0.911796615
6857,49.42296919,1,0.911801647
5033,49.44737895,2,0.911833233
6908,49.6022409,1,0.911849953
3461,49.78511405,1,0.911856059
3521,49.43697479,2,0.911873608
2917,49.25530212,0,0.911888757
9330,49.49019608,0,0.911908986
340,49.63105242,1,0.911927529
7613,49.57623049,1,0.911944043
7517,49.32693077,0,0.912008662
1106,49.47859144,0,0.912020908
4044,48.91476591,2,0.912026245
7075,49.40016006,1,0.912072487
1759,49.58743497,1,0.912093569
6570,49.17847139,0,0.912116399
9694,49.57182873,0,0.912119796
7102,49.20248099,0,0.912135963
170,49.43977591,2,0.912154405
2644,49.40656263,2,0.912171842
6030,49.757503,0,0.912209339
7870,49.52380952,0,0.912223376
4389,49.68667467,2,0.912248425
9708,49.66626651,0,0.912251329
5244,49.31332533,2,0.912352894
2471,49.45218087,0,0.912370789
708,49.7314926,1,0.912401509
519,49.40016006,0,0.912440932
9787,49.39015606,2,0.912456774
1780,49.62464986,0,0.912476901
4241,49.33893557,0,0.912478232
3995,49.38295318,0,0.912478936
7505,49.4909964,2,0.912519409
5213,49.77310924,0,0.912524298
3312,49.41176471,0,0.91264123
19,49.3957583,0,0.912654533
716,49.78471389,1,0.912771979
2494,49.59103641,1,0.912790373
3681,49.49979992,1,0.912800058
4633,49.62064826,1,0.912824997
9192,49.21208483,1,0.91283793
4773,49.75470188,1,0.912850171
5181,49.43217287,1,0.91286063
933,49.51820728,2,0.912863395
2812,49.49339736,2,0.91288498
7934,49.62865146,0,0.912926978
7378,49.81192477,2,0.912929534
6394,49.56062425,2,0.912947462
2192,49.46738695,1,0.9129716
3161,49.69667867,2,0.9130054
250,49.56022409,0,0.913014587
6198,49.49179672,0,0.913141291
6603,49.75430172,1,0.913172096
195,49.54821929,1,0.913200785
1488,49.50380152,1,0.913212497
2565,49.83633453,0,0.913240149
4116,49.70188075,0,0.913268738
2718,49.54621849,0,0.913274312
9912,49.34133653,0,0.913284149
784,49.59983994,1,0.913294676
7484,49.82232893,2,0.913325706
8724,49.76510604,0,0.913336382
877,49.64905962,1,0.91336957
7871,49.57543017,0,0.913371048
9205,49.57182873,1,0.913411768
5978,49.50980392,2,0.913423883
4031,49.55462185,0,0.91342767
4400,49.47258904,1,0.913452303
5740,49.59383754,2,0.913486468
9339,49.51740696,1,0.913545
4777,49.63265306,2,0.913558482
1294,49.32412965,1,0.913626456
1637,49.6482593,2,0.913688063
9227,49.45178071,2,0.913712907
5245,49.66426571,0,0.913718911
8931,49.21448579,2,0.913821004
4834,49.62184874,2,0.91385551
7508,49.44057623,1,0.913878938
6730,49.26490596,0,0.913938328
8422,49.53181273,2,0.91401305
2076,49.52661064,0,0.914067899
3847,49.56022409,2,0.914112646
3318,49.70788315,0,0.914128802
3544,49.51620648,2,0.914150072
6757,49.69947979,2,0.91416825
2105,49.62144858,2,0.914170505
3517,49.54301721,1,0.914195333
1252,49.47018808,2,0.914196257
4778,49.63265306,2,0.914203295
409,49.56222489,2,0.9142034
2853,49.34733894,0,0.914323038
2748,49.40296118,2,0.914346179
8587,49.46498599,1,0.914388448
612,49.43817527,2,0.914416824
6728,49.80992397,2,0.914417437
5175,49.70948379,2,0.914440219
9402,49.39655862,1,0.914498358
372,49.8527411,2,0.914505109
7814,49.48539416,0,0.914525995
3152,49.61544618,2,0.914732057
8021,49.58863545,2,0.914733753
4064,49.57543017,1,0.914740769
1301,49.69507803,2,0.914830554
2671,49.54501801,1,0.914830767
5831,49.62865146,1,0.914832863
7168,49.6322529,0,0.91494388
4463,49.74509804,2,0.914945344
5052,49.62104842,1,0.91499907
5917,49.66786715,2,0.9149998
1267,49.43017207,0,0.915041637
9978,49.33613445,2,0.915048854
7289,49.61944778,2,0.915108945
6813,49.8447379,1,0.915125047
68,49.67987195,2,0.91521211
7904,49.71268507,2,0.915234113
56,49.65346138,1,0.91528213
8580,49.58263305,0,0.915391101
3921,49.52981192,1,0.91543093
6447,49.41256503,1,0.915455753
2370,49.63385354,0,0.915564855
2514,49.67386955,2,0.915629158
9238,49.68467387,0,0.915682548
4149,49.68547419,2,0.915721708
2332,49.44057623,0,0.915730708
121,49.64185674,2,0.91575788
3928,49.52581032,1,0.915825276
5953,49.46298519,0,0.91587885
1312,49.65146058,0,0.915904568
1638,49.64745898,2,0.915916615
1662,49.47939176,1,0.915979182
4697,49.44217687,0,0.915983507
8161,49.62865146,0,0.916000041
8893,49.64065626,1,0.916007896
7999,49.8507403,2,0.916014799
7902,49.66986795,0,0.916016286
3718,49.5090036,1,0.916054518
9706,49.41776711,2,0.916116304
8839,49.55462185,2,0.916185402
4639,49.60544218,2,0.91622948
9207,49.60064026,1,0.91624009
1028,49.42897159,2,0.916288085
109,49.22569028,1,0.916307221
114,48.95598239,2,0.916319803
1872,49.63505402,1,0.916379496
1222,49.75390156,1,0.916456137
8053,49.26570628,2,0.91647928
5254,49.51540616,1,0.916486567
9598,49.49179672,1,0.916498883
1956,49.41496599,1,0.916499198
8810,49.44817927,2,0.916505813
2271,49.66146459,2,0.916563964
5466,49.44177671,0,0.916586749
5043,49.57743097,0,0.916608894
9868,49.46338535,1,0.916637519
3708,49.64145658,1,0.916669496
8020,49.53021208,2,0.916681613
5702,49.35014006,0,0.916744425
5049,49.36614646,1,0.916851684
6284,49.48179272,1,0.916876137
7346,49.44657863,0,0.916945788
2380,49.56422569,2,0.916970952
151,49.60864346,0,0.916995805
125,49.64505802,1,0.917047011
5240,49.60904362,1,0.917092298
7545,49.36054422,2,0.917156741
443,49.20848339,0,0.917173539
689,49.65786315,0,0.917230543
33,49.7515006,1,0.917251774
8529,49.57503001,0,0.917271408
3402,49.3937575,0,0.917281911
8839,49.6282513,0,0.917409613
8237,49.74389756,2,0.917440927
1548,49.68587435,1,0.917452103
9818,49.52621048,0,0.917467335
5487,49.58983593,0,0.91748242
2749,49.41896759,1,0.917573165
4767,49.60864346,1,0.917578863
5431,49.39455782,2,0.917598353
7176,49.68707483,1,0.917602762
1877,49.4769908,2,0.917728059
1041,49.54741897,1,0.917743862
6251,49.62545018,2,0.917767635
4936,49.53661465,1,0.917912881
6144,49.49019608,0,0.917941557
4330,49.69187675,2,0.917963893
8934,49.61184474,2,0.917966114
823,49.6362545,1,0.917969212
255,49.80472189,1,0.917976618
5723,49.5982393,2,0.917985773
8539,49.48859544,2,0.918012449
4309,49.4037615,1,0.918062883
3138,49.4869948,2,0.918096137
698,49.48459384,2,0.91811108
7863,49.73989596,2,0.918157657
3123,49.35654262,1,0.918209372
7898,49.30012005,1,0.918210108
7414,49.43657463,0,0.918222209
3618,49.60744298,0,0.918237497
2053,49.40416166,2,0.918251922
8552,49.68387355,2,0.918325656
987,49.43337335,2,0.918351978
6557,49.51540616,2,0.918380032
1365,49.62464986,0,0.918412968
2509,49.49979992,2,0.918414626
2296,49.55862345,2,0.918440466
9906,49.38495398,2,0.918446874
9,49.42977191,0,0.918457674
8429,49.45058023,0,0.918510189
4899,49.6122449,0,0.918535319
4853,49.21968788,2,0.918575502
4872,49.41776711,0,0.918628097
3089,49.49979992,1,0.918671634
3546,49.52180872,0,0.918712307
5660,49.41056423,1,0.918779104
4197,49.51540616,1,0.918864909
5965,49.51740696,0,0.918906555
9128,49.66906763,0,0.918991072
757,49.42136855,2,0.919064152
5331,49.72709084,2,0.919080095
9428,49.4769908,0,0.919129266
6478,49.53981593,1,0.919178509
4920,49.70708283,2,0.919187972
2788,49.82633053,2,0.91919205
7644,49.59503802,0,0.919218865
4895,49.45858343,1,0.919271202
3832,49.58623449,0,0.919337825
4256,49.57943177,2,0.919384328
8108,49.62344938,1,0.919515996
5131,49.60264106,2,0.919542987
9290,49.38015206,1,0.919574964
9068,49.54101641,1,0.919616538
420,49.77591036,1,0.919688625
3452,49.57022809,2,0.919705394
3302,49.64985994,1,0.91974347
292,49.71228491,2,0.919768161
5302,49.75070028,1,0.919866423
6768,49.72028812,0,0.919903067
3167,49.47018808,0,0.919939772
5838,49.61864746,0,0.919988158
3193,49.45218087,1,0.92002669
6371,49.67507003,1,0.920050897
4275,49.64145658,2,0.920091877
2438,49.48979592,2,0.920142791
3093,49.70468187,0,0.920158379
4687,49.69587835,2,0.920183933
5165,49.59383754,0,0.920234011
6086,49.54181673,2,0.920253755
4825,49.43257303,2,0.920304174
4645,49.55622249,2,0.920307698
8257,49.63105242,0,0.92031284
1553,49.33613445,0,0.920340869
8999,49.37535014,1,0.920417399
1189,49.42136855,2,0.920468568
1103,49.41536615,1,0.920487518
3117,49.53501401,1,0.920524239
3623,49.42697079,0,0.920539323
5001,49.49259704,0,0.920553577
1062,49.42817127,0,0.920582124
3286,49.39415766,0,0.92059583
7644,49.42857143,2,0.920616273
8516,49.4989996,0,0.920733992
7501,49.54061625,2,0.920771679
3989,49.26530612,1,0.920782997
3556,49.72188876,0,0.920789643
1274,49.69267707,2,0.920790959
4540,49.29371749,2,0.920800539
6899,49.54941977,0,0.920816521
1242,49.61544618,1,0.920881537
3741,49.50140056,2,0.92088403
1528,49.39615846,1,0.920912461
4921,49.56662665,1,0.920921781
2211,49.45578231,1,0.920972391
8770,49.92476991,0,0.920974498
5156,49.49619848,2,0.920995704
1039,49.48619448,0,0.921006728
1374,49.46538615,0,0.921013898
4233,49.51420568,0,0.92107398
3401,50.08323329,1,0.921099579
4995,49.94677871,2,0.921160907
9854,49.71188475,0,0.921170598
3314,49.36414566,2,0.921210444
2321,49.41256503,2,0.921265673
5729,49.44817927,2,0.921295902
9117,49.54581833,0,0.921343588
2538,49.19807923,2,0.921358846
2649,49.53661465,0,0.921364439
6920,49.55102041,2,0.921379455
3478,49.6282513,2,0.921380748
2203,49.53621449,2,0.921395212
9925,49.63505402,1,0.921409189
9735,49.39455782,2,0.921454811
1985,49.57302921,1,0.921506332
315,49.62665066,0,0.92164611
5320,49.40016006,0,0.921649092
5670,49.41456583,2,0.921693226
574,49.2384954,1,0.92169459
354,49.57102841,0,0.921696156
6510,49.28971589,0,0.921748964
4572,49.39415766,0,0.921763074
9885,49.67386955,2,0.921829635
4135,49.48619448,1,0.921887878
2185,49.61704682,1,0.921904593
8709,49.26210484,0,0.921920433
6725,49.33973589,1,0.921922339
3700,49.49339736,1,0.921924076
7107,49.63905562,2,0.922000425
2907,49.55862345,2,0.922021268
5201,49.43017207,0,0.922038968
8222,49.38055222,1,0.922046209
584,49.61384554,0,0.922058031
4710,49.54301721,1,0.922062631
9591,49.61664666,2,0.922071834
2059,49.67667067,0,0.9220755
7540,49.70828331,0,0.922103861
3822,49.36694678,0,0.922141616
7629,49.53381353,1,0.922225647
3865,49.46658663,2,0.922245342
3552,49.58063225,0,0.922251308
5878,49.54541817,2,0.922362772
4622,49.45898359,2,0.922402174
8320,49.31732693,0,0.922477189
1565,49.33293317,2,0.922531154
568,49.25210084,2,0.922570883
6626,49.50340136,2,0.922588838
